"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1WVKN0026","2018-09-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   89",",,N",,,,,,,,,,
"US1WVKN0026","2018-09-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  224",",,N",,,,,,,,,,
"US1WVKN0026","2018-09-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  485",",,N",,,,,,,,,,
"US1WVKN0026","2018-10-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  193",",,N",,,,,,,,,,
"US1WVKN0026","2018-10-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  112",",,N",,,,,,,,,,
"US1WVKN0026","2018-10-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   46",",,N",,,,,,,,,,
"US1WVKN0026","2018-10-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2018-10-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   36",",,N",,,,,,,,,,
"US1WVKN0026","2018-11-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   28",",,N",,,,,,,,,,
"US1WVKN0026","2018-11-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   43",",,N",,,,,,,,,,
"US1WVKN0026","2018-11-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  163",",,N",,,,,,,,,,
"US1WVKN0026","2018-11-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   46",",,N",,,,,,,,,,
"US1WVKN0026","2018-11-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US",,,,,,,"    4",",,N","  279",",,N",,
"US1WVKN0026","2018-11-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   23",",,N",,,,,,,,,,
"US1WVKN0026","2018-11-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  102",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  295",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-16","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  112",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   36",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  284",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  307",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  135",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   86",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2018-12-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N",,,,,,,,,,
"US1WVKN0026","2019-01-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  152",",,N",,,,,,,,,,
"US1WVKN0026","2019-01-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  290",",,N",,,,,,,,,,
"US1WVKN0026","2019-01-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   33",",,N",,,,,,,,,,
"US1WVKN0026","2019-01-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   30",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  104",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  173",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  109",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   64",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  168",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  163",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   30",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  358",",,N",,,,,,,,,,
"US1WVKN0026","2019-02-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   30",",,N",,,,,,,,,,
"US1WVKN0026","2019-03-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  160",",,N",,,,,,,,,,
"US1WVKN0026","2019-03-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2019-03-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2019-03-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   64",",,N",,,,,,,,,,
"US1WVKN0026","2019-04-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2019-04-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  102",",,N",,,,,,,,,,
"US1WVKN0026","2019-04-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2019-04-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   48",",,N",,,,,,,,,,
"US1WVKN0026","2019-04-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2019-04-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  119",",,N",,,,,,,,,,
"US1WVKN0026","2019-04-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  155",",,N",,,,,,,,,,
"US1WVKN0026","2019-04-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  196",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  168",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  295",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  239",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  119",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  363",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   66",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-27","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  145",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0","T,,N",,,,,,,,,,
"US1WVKN0026","2019-05-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   53",",,N",,,,,,,,,,
"US1WVKN0026","2019-05-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  241",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  236",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   56",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-10","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  117",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  218",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  102",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   76",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   89",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   56",",,N",,,,,,,,,,
"US1WVKN0026","2019-06-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  180",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   20",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   84",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-10","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   41",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   91",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   58",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  348",",,N",,,,,,,,,,
"US1WVKN0026","2019-07-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N",,,,,,,,,,
"US1WVKN0026","2019-08-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  152",",,N",,,,,,,,,,
"US1WVKN0026","2019-08-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   74",",,N",,,,,,,,,,
"US1WVKN0026","2019-08-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   66",",,N",,,,,,,,,,
"US1WVKN0026","2019-08-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   74",",,N",,,,,,,,,,
"US1WVKN0026","2019-08-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  485",",,N",,,,,,,,,,
"US1WVKN0026","2019-08-27","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N",,,,,,,,,,
"US1WVKN0026","2019-08-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   71",",,N",,,,,,,,,,
"US1WVKN0026","2019-09-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   48",",,N",,,,,,,,,,
"US1WVKN0026","2019-09-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   48",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  373",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  246",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   64",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-16","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   76",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  112",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   79",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   61",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   28",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-27","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  264",",,N",,,,,,,,,,
"US1WVKN0026","2019-10-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   97",",,N",,,,,,,,,,
"US1WVKN0026","2019-11-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  145",",,N",,,,,,,,,,
"US1WVKN0026","2019-11-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   84",",,N",,,,,,,,,,
"US1WVKN0026","2019-11-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  127",",,N",,,,,,,,,,
"US1WVKN0026","2019-11-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2019-11-27","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  178",",,N",,,,,,,,,,
"US1WVKN0026","2019-11-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   23",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  152",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   48",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   84",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   28",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  155",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   56",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-16","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   97",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  434",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  140",",,N",,,,,,,,,,
"US1WVKN0026","2019-12-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   99",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   99",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   97",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    0",",,N","    0",",,N","   76",",,N",,,,,"   56",",,N"
"US1WVKN0026","2020-01-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  208",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   28",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   38",",,N",,,,,,,,,,
"US1WVKN0026","2020-01-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  173",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   36",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   61",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   74",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   79",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   97",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  307",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-12","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   46",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  267",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-14","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   38",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  104",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   56",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   28",",,N",,,,,,,,,,
"US1WVKN0026","2020-02-27","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   66",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-03","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   99",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   36",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  287",",,N","    0",",,N",,,,,,,,
"US1WVKN0026","2020-03-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   66",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-17","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   38",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   15",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  132",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-25","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   89",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2020-03-31","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   13",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  104",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-02","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   20",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   10",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-09","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  495",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-13","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  262",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  315",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-26","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  104",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-27","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  122",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    3",",,N",,,,,,,,,,
"US1WVKN0026","2020-04-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  320",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-01","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   61",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-04","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  229",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   91",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-07","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    8",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-20","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  239",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-21","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  305",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-22","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  155",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-23","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  109",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  333",",,N",,,,,,,,,,
"US1WVKN0026","2020-05-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  160",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-05","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  305",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-06","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   51",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-11","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   61",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-15","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   56",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-18","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   53",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-19","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  175",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-24","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  307",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-28","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","    5",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-29","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   48",",,N",,,,,,,,,,
"US1WVKN0026","2020-06-30","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","   18",",,N",,,,,,,,,,
"US1WVKN0026","2020-07-08","38.349862","-81.751854","243.5","SOUTH CHARLESTON 2.5 W, WV US","  241",",,N",,,,,,,,,,
